Number,id,missing data,citation1,citation2,citation3,country,country id,latitude,longitude,method,rdt type,month start,year start,month end,year end,lower age,upper age,pf pos,examined,PR,Dummy Time
409,813826,,"Kimboka, S., Kihwele, P. and Ljungqvist, B. (1990). <i>Anaemia and related factors in Unguja and Pemba: a survey carried out as part of ZJNSP Campaign, January 1990.</i> Dar es Salaam, Tanzania (United Republic of): Tanzania Food and Nutrition Centre.",,,Tanzania (United Republic of),TZA,-5.3667,39.653,Microscopy,,1,1990,1,1990,0,5,68,149,0.456375839,2000
410,808301,,"Trigg, J.K., Mbwana, H., Chambo, O., Hills, E., Watkins, W. and Curtis, C.F. (1997).  <b>Resistance to pyrimethamine/sulfadoxine in <i>Plasmodium falciparum</i> in 12 villages in north east Tanzania and a test of chlorproguanil/dapsone.</b> <i>Acta Tropica</i>, <b>63</b>(2-3):185-9",,,Tanzania (United Republic of),TZA,-5.294,38.623,Microscopy,,1,1995,2,1995,0,6,323,360,0.897222222,2000
411,811213,,"Mnzava, A.P. (1991). <i>Epidemiology and control of malaria transmission by residual house spraying with DDT and lambdacyhalothrin in two populations of the <i>Anopheles gambiae</i> complex in Tanga region, Tanzania.</i> D. Phil. Thesis. University of Basel, Basel, Switzerland. 169 p.",,,Tanzania (United Republic of),TZA,-5.2833,38.8333,Microscopy,,7,1987,7,1987,0,10,726,876,0.828767123,2000
412,819249,,"Lemnge, M., Alifrangis, M., Kafuye, M.Y., Segeja, M.D., Gesase, S., Minja, D., Massaga, J.J., Rønn, A.M. and Bygbjerg, I.C. (2006).  <b>High reinfection rate and treatment failures in children treated with amodiaquine for falciparum malaria in Muheza villages, Northeastern Tanzania.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>75</b>(2):188-93",,,Tanzania (United Republic of),TZA,-5.2131,38.8646,Microscopy,,5,2003,5,2003,0.5,5,65,78,0.833333333,2000
413,826824,,"Mmbando, B.P., Segeja, M.D., Msangeni, H.A., Sembuche, S.H., Ishengoma, D.S., Seth, M.D., Francis, F., Rutta, A.S., Kamugisha, M.L. and Lemnge, M.M. (2009).  <b>Epidemiology of malaria in an area prepared for clinical trials in Korogwe, north-eastern Tanzania.</b> <i>Malaria Journal</i>, <b>8</b>:165",,,Tanzania (United Republic of),TZA,-5.18912,38.57694,Microscopy,,5,2007,6,2007,0,19,75,116,0.646551724,2000
414,813842,,"Ellman, R., Maxwell, C., Finch, R. and Shayo, D. (1998).  <b>Malaria and anaemia at different altitudes in the Muheza district of Tanzania: childhood morbidity in relation to level of exposure to infection.</b> <i>Annals of Tropical Medicine and Parasitology</i>, <b>92</b>(7):741-53",,,Tanzania (United Republic of),TZA,-5.184,38.783,Microscopy,,6,1996,6,1996,0,5,98,294,0.333333333,2000
415,818017,,"Lemnge, M., Alifrangis, M., Kafuye, M.Y., Segeja, M.D., Gesase, S., Minja, D., Massaga, J.J., Rønn, A.M. and Bygbjerg, I.C. (2006).  <b>High reinfection rate and treatment failures in children treated with amodiaquine for falciparum malaria in Muheza villages, Northeastern Tanzania.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>75</b>(2):188-93",,,Tanzania (United Republic of),TZA,-5.1833,38.8666,Microscopy,,5,2003,5,2003,0.5,5,66,191,0.345549738,2000
416,804947,,"Bejon, P., Lusingu, J., Olotu, A., Leach, A., Lievens, M., Vekemans, J., Mshamu, S., Lang, T., Gould, J., Dubois, M.C., Demoitié, M.A., Stallaert, J.F., Vansadia, P., Carter, T., Njuguna, P., Awuondo, K.O., Malabeja, A., Abdul, O., Gesase, S., Mturi, N., Drakeley, C.J., Savarese, B., Villafana, T., Ballou, W.R., Cohen, J., Riley, E.M., Lemnge, M.M., Marsh, K. and von Seidlein, L. (2008).  <b>Efficacy of RTS,S/AS01E vaccine against malaria in children 5 to 17 months of age.</b> <i>The New England Journal of Medicine</i>, <b>359</b>(24):2521-32","Bejon, P. (2009) personal communication.",,Tanzania (United Republic of),TZA,-5.16782,38.41786,Microscopy,,3,2007,8,2007,0.4,1,1,73,0.01369863,2000
417,826828,,"Mmbando, B.P., Segeja, M.D., Msangeni, H.A., Sembuche, S.H., Ishengoma, D.S., Seth, M.D., Francis, F., Rutta, A.S., Kamugisha, M.L. and Lemnge, M.M. (2009).  <b>Epidemiology of malaria in an area prepared for clinical trials in Korogwe, north-eastern Tanzania.</b> <i>Malaria Journal</i>, <b>8</b>:165",,,Tanzania (United Republic of),TZA,-5.16754,38.56204,Microscopy,,5,2007,6,2007,0,19,53,202,0.262376238,2000
418,822602,,"Yamagata, Y. (1996). <i>Malaria control in the United Republic of Tanzania (1993-1996). Review of Tanzania-Japan urban malaria control project (UMCP) in Dar es Salaam and Tanga, (1988-1996).</i> Dar es Salaam, Tanzania (United Republic of): Ministry of Health.",,,Tanzania (United Republic of),TZA,-5.167,39.099,Microscopy,,8,1994,8,1994,5,14,18.9,50,0.378,2000
419,811408,,"Chiguzo, A.N. (1996). <i>Malaria Situation Analysis in Korogwe District.</i> Tanga, Tanzania (United Republic of) 14pg.",,,Tanzania (United Republic of),TZA,-5.1666,38.461,RDT,Paracheck Pf,6,1996,6,1996,1,9,60,138,0.434782609,2000
420,818224,,"Trigg, J.K., Mbwana, H., Chambo, O., Hills, E., Watkins, W. and Curtis, C.F. (1997).  <b>Resistance to pyrimethamine/sulfadoxine in <i>Plasmodium falciparum</i> in 12 villages in north east Tanzania and a test of chlorproguanil/dapsone.</b> <i>Acta Tropica</i>, <b>63</b>(2-3):185-9",,,Tanzania (United Republic of),TZA,-5.1666,38.7833,Microscopy,,1,1995,2,1995,0,6,309,360,0.858333333,2000
421,826864,,"Mmbando, B.P., Segeja, M.D., Msangeni, H.A., Sembuche, S.H., Ishengoma, D.S., Seth, M.D., Francis, F., Rutta, A.S., Kamugisha, M.L. and Lemnge, M.M. (2009).  <b>Epidemiology of malaria in an area prepared for clinical trials in Korogwe, north-eastern Tanzania.</b> <i>Malaria Journal</i>, <b>8</b>:165",,,Tanzania (United Republic of),TZA,-5.15393,38.43772,Microscopy,,5,2007,6,2007,0,19,82,560,0.146428571,2000
422,826848,,"Mmbando, B.P., Segeja, M.D., Msangeni, H.A., Sembuche, S.H., Ishengoma, D.S., Seth, M.D., Francis, F., Rutta, A.S., Kamugisha, M.L. and Lemnge, M.M. (2009).  <b>Epidemiology of malaria in an area prepared for clinical trials in Korogwe, north-eastern Tanzania.</b> <i>Malaria Journal</i>, <b>8</b>:165",,,Tanzania (United Republic of),TZA,-5.14648,38.56102,Microscopy,,5,2007,6,2007,0,19,38,148,0.256756757,2000
423,826852,,"Mmbando, B.P., Segeja, M.D., Msangeni, H.A., Sembuche, S.H., Ishengoma, D.S., Seth, M.D., Francis, F., Rutta, A.S., Kamugisha, M.L. and Lemnge, M.M. (2009).  <b>Epidemiology of malaria in an area prepared for clinical trials in Korogwe, north-eastern Tanzania.</b> <i>Malaria Journal</i>, <b>8</b>:165",,,Tanzania (United Republic of),TZA,-5.14314,38.45364,Microscopy,,5,2007,6,2007,0,19,16,214,0.074766355,2000
424,826860,,"Mmbando, B.P., Segeja, M.D., Msangeni, H.A., Sembuche, S.H., Ishengoma, D.S., Seth, M.D., Francis, F., Rutta, A.S., Kamugisha, M.L. and Lemnge, M.M. (2009).  <b>Epidemiology of malaria in an area prepared for clinical trials in Korogwe, north-eastern Tanzania.</b> <i>Malaria Journal</i>, <b>8</b>:165",,,Tanzania (United Republic of),TZA,-5.13621,38.41177,Microscopy,,5,2007,6,2007,0,19,57,230,0.247826087,2000
425,826836,,"Mmbando, B.P., Segeja, M.D., Msangeni, H.A., Sembuche, S.H., Ishengoma, D.S., Seth, M.D., Francis, F., Rutta, A.S., Kamugisha, M.L. and Lemnge, M.M. (2009).  <b>Epidemiology of malaria in an area prepared for clinical trials in Korogwe, north-eastern Tanzania.</b> <i>Malaria Journal</i>, <b>8</b>:165",,,Tanzania (United Republic of),TZA,-5.13466,38.46083,Microscopy,,5,2007,6,2007,0,19,67,356,0.188202247,2000
426,824834,,"Bodker, R., Kisinza, W., Malima, R., Msangeni, H. and Lindsay, S. (2000).  <b>Resurgence of malaria in the Usambara mountains, Tanzania an epidemic of drug-resistant parasites.</b> <i>Global Change & Human Health</i>, <b>1</b>(2):134-153",,,Tanzania (United Republic of),TZA,-5.128,38.6,Microscopy,,7,1998,7,1998,6,9,5,22,0.227272727,2000
427,822691,,"Yamagata, Y. (1996). <i>Malaria control in the United Republic of Tanzania (1993-1996). Review of Tanzania-Japan urban malaria control project (UMCP) in Dar es Salaam and Tanga, (1988-1996).</i> Dar es Salaam, Tanzania (United Republic of): Ministry of Health.",,,Tanzania (United Republic of),TZA,-5.115,39.084,Microscopy,,8,1994,8,1994,5,14,27.8,50,0.556,2000
428,817693,,"Bodker, R. (2000). <i>Variation in malaria risk in the Usambara mountains, Tanzania.</i> D. Phil. Thesis. University of Copenhagen, Copenhagen, Denmark. 155 p.",,,Tanzania (United Republic of),TZA,-5.11,38.485,Microscopy,,7,1996,7,1996,0,99,430,528,0.814393939,2000
429,822533,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-5.1068,38.4263,Microscopy,,4,2002,5,2002,0,4,46,160,0.2875,2000
430,826844,,"Mmbando, B.P., Segeja, M.D., Msangeni, H.A., Sembuche, S.H., Ishengoma, D.S., Seth, M.D., Francis, F., Rutta, A.S., Kamugisha, M.L. and Lemnge, M.M. (2009).  <b>Epidemiology of malaria in an area prepared for clinical trials in Korogwe, north-eastern Tanzania.</b> <i>Malaria Journal</i>, <b>8</b>:165",,,Tanzania (United Republic of),TZA,-5.0888,38.4722,Microscopy,,5,2007,6,2007,0,19,11,139,0.079136691,2000
431,804138,,Matola. (1991).,,,Tanzania (United Republic of),TZA,-5.0833,38.8333,Microscopy,,9,1991,9,1991,0,4,178,219,0.812785388,2000
432,822661,,"Yamagata, Y. (1996). <i>Malaria control in the United Republic of Tanzania (1993-1996). Review of Tanzania-Japan urban malaria control project (UMCP) in Dar es Salaam and Tanga, (1988-1996).</i> Dar es Salaam, Tanzania (United Republic of): Ministry of Health.",,,Tanzania (United Republic of),TZA,-5.083,39.099,Microscopy,,5,1994,5,1994,5,14,7.5,50,0.15,2000
433,826868,,"Mmbando, B.P., Segeja, M.D., Msangeni, H.A., Sembuche, S.H., Ishengoma, D.S., Seth, M.D., Francis, F., Rutta, A.S., Kamugisha, M.L. and Lemnge, M.M. (2009).  <b>Epidemiology of malaria in an area prepared for clinical trials in Korogwe, north-eastern Tanzania.</b> <i>Malaria Journal</i>, <b>8</b>:165",,,Tanzania (United Republic of),TZA,-5.07841,38.45621,Microscopy,,5,2007,6,2007,0,19,26,210,0.123809524,2000
434,826856,,"Mmbando, B.P., Segeja, M.D., Msangeni, H.A., Sembuche, S.H., Ishengoma, D.S., Seth, M.D., Francis, F., Rutta, A.S., Kamugisha, M.L. and Lemnge, M.M. (2009).  <b>Epidemiology of malaria in an area prepared for clinical trials in Korogwe, north-eastern Tanzania.</b> <i>Malaria Journal</i>, <b>8</b>:165",,,Tanzania (United Republic of),TZA,-5.07147,38.551,Microscopy,,5,2007,6,2007,0,19,65,126,0.515873016,2000
435,824830,,"Bodker, R., Kisinza, W., Malima, R., Msangeni, H. and Lindsay, S. (2000).  <b>Resurgence of malaria in the Usambara mountains, Tanzania an epidemic of drug-resistant parasites.</b> <i>Global Change & Human Health</i>, <b>1</b>(2):134-153",,,Tanzania (United Republic of),TZA,-5.067,38.683,Microscopy,,7,1998,7,1998,6,9,15,31,0.483870968,2000
436,816276,,"Bodker, R. (2000). <i>Variation in malaria risk in the Usambara mountains, Tanzania.</i> D. Phil. Thesis. University of Copenhagen, Copenhagen, Denmark. 155 p.",,,Tanzania (United Republic of),TZA,-5.0666,38.4416,Microscopy,,7,1996,7,1996,0,99,345,650,0.530769231,2000
437,822701,,"Yamagata, Y. (1996). <i>Malaria control in the United Republic of Tanzania (1993-1996). Review of Tanzania-Japan urban malaria control project (UMCP) in Dar es Salaam and Tanga, (1988-1996).</i> Dar es Salaam, Tanzania (United Republic of): Ministry of Health.",,,Tanzania (United Republic of),TZA,-5.066,39.051,Microscopy,,8,1994,8,1994,5,14,19.9,50,0.398,2000
438,815908,,"Turner, R.L. (1985). <i>Zanzibar Malaria Control Programme / USAID.</i> Dar es Salaam, Tanzania (United Republic of): Zanzibar Malaria Control Programme / USAID.",,,Tanzania (United Republic of),TZA,-5.061,39.721,Microscopy,,8,1985,8,1985,0,15,254,771,0.329442283,2000
439,804892,,"Kamugisha, M.L., Crawford, N., Savaeli, Z., Msangeni, H., Massaga, J.J., Mmbando, B.P. and Lemnge, M.M. (2006).  <b>Malaria and nutritional status in children living in the East Usambara Mountains, north-eastern Tanzania.</b> <i>Tanzania Health Research Bulletin</i>, <b>8</b>(2):56-61",,,Tanzania (United Republic of),TZA,-5.05806,38.63833,Microscopy,,8,2004,8,2004,0,11,78,153,0.509803922,2000
440,826832,,"Mmbando, B.P., Segeja, M.D., Msangeni, H.A., Sembuche, S.H., Ishengoma, D.S., Seth, M.D., Francis, F., Rutta, A.S., Kamugisha, M.L. and Lemnge, M.M. (2009).  <b>Epidemiology of malaria in an area prepared for clinical trials in Korogwe, north-eastern Tanzania.</b> <i>Malaria Journal</i>, <b>8</b>:165",,,Tanzania (United Republic of),TZA,-5.058,38.46,Microscopy,,5,2007,6,2007,0,19,6,89,0.06741573,2000
441,807440,,"Ellman, R., Maxwell, C., Finch, R. and Shayo, D. (1998).  <b>Malaria and anaemia at different altitudes in the Muheza district of Tanzania: childhood morbidity in relation to level of exposure to infection.</b> <i>Annals of Tropical Medicine and Parasitology</i>, <b>92</b>(7):741-53",,,Tanzania (United Republic of),TZA,-5.05,38.765,Microscopy,,6,1996,6,1996,0,5,174,230,0.756521739,2000
442,826840,,"Mmbando, B.P., Segeja, M.D., Msangeni, H.A., Sembuche, S.H., Ishengoma, D.S., Seth, M.D., Francis, F., Rutta, A.S., Kamugisha, M.L. and Lemnge, M.M. (2009).  <b>Epidemiology of malaria in an area prepared for clinical trials in Korogwe, north-eastern Tanzania.</b> <i>Malaria Journal</i>, <b>8</b>:165",,,Tanzania (United Republic of),TZA,-5.04938,38.46982,Microscopy,,5,2007,6,2007,0,19,101,390,0.258974359,2000
443,822590,,"Yamagata, Y. (1996). <i>Malaria control in the United Republic of Tanzania (1993-1996). Review of Tanzania-Japan urban malaria control project (UMCP) in Dar es Salaam and Tanga, (1988-1996).</i> Dar es Salaam, Tanzania (United Republic of): Ministry of Health.",,,Tanzania (United Republic of),TZA,-5.034,39.05,Microscopy,,8,1994,8,1994,5,14,25.3,50,0.506,2000
444,822681,,"Yamagata, Y. (1996). <i>Malaria control in the United Republic of Tanzania (1993-1996). Review of Tanzania-Japan urban malaria control project (UMCP) in Dar es Salaam and Tanga, (1988-1996).</i> Dar es Salaam, Tanzania (United Republic of): Ministry of Health.",,,Tanzania (United Republic of),TZA,-5.0328,38.9152,Microscopy,,8,1994,8,1994,5,14,8.25,50,0.165,2000
445,810036,,"Bejon, P., Lusingu, J., Olotu, A., Leach, A., Lievens, M., Vekemans, J., Mshamu, S., Lang, T., Gould, J., Dubois, M.C., Demoitié, M.A., Stallaert, J.F., Vansadia, P., Carter, T., Njuguna, P., Awuondo, K.O., Malabeja, A., Abdul, O., Gesase, S., Mturi, N., Drakeley, C.J., Savarese, B., Villafana, T., Ballou, W.R., Cohen, J., Riley, E.M., Lemnge, M.M., Marsh, K. and von Seidlein, L. (2008).  <b>Efficacy of RTS,S/AS01E vaccine against malaria in children 5 to 17 months of age.</b> <i>The New England Journal of Medicine</i>, <b>359</b>(24):2521-32","Bejon, P. (2009) personal communication.",,Tanzania (United Republic of),TZA,-5.02434,38.3327,Microscopy,,3,2007,8,2007,0.4,1,5,278,0.017985612,2000
446,819607,,"Bodker, R., Kisinza, W., Malima, R., Msangeni, H. and Lindsay, S. (2000).  <b>Resurgence of malaria in the Usambara mountains, Tanzania an epidemic of drug-resistant parasites.</b> <i>Global Change & Human Health</i>, <b>1</b>(2):134-153",,,Tanzania (United Republic of),TZA,-5.018,38.596,Microscopy,,7,1997,7,1997,6,9,23,28,0.821428571,2000
447,822541,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-5.0179,38.4894,Microscopy,,4,2002,5,2002,0,4,104,162,0.641975309,2000
448,824846,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-5,39.7667,Microscopy,,5,2006,5,2006,0,14,10,48,0.208333333,2000
449,824845,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-4.999,39.832,Microscopy,,5,2006,5,2006,0,14,7,56,0.125,2000
450,822626,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-4.991,39.8366,Microscopy,,5,2006,5,2006,0,14,2,75,0.026666667,2000
451,822621,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-4.9885,39.8075,Microscopy,,5,2006,5,2006,0,14,10,77,0.12987013,2000
452,809832,,"Bejon, P., Lusingu, J., Olotu, A., Leach, A., Lievens, M., Vekemans, J., Mshamu, S., Lang, T., Gould, J., Dubois, M.C., Demoitié, M.A., Stallaert, J.F., Vansadia, P., Carter, T., Njuguna, P., Awuondo, K.O., Malabeja, A., Abdul, O., Gesase, S., Mturi, N., Drakeley, C.J., Savarese, B., Villafana, T., Ballou, W.R., Cohen, J., Riley, E.M., Lemnge, M.M., Marsh, K. and von Seidlein, L. (2008).  <b>Efficacy of RTS,S/AS01E vaccine against malaria in children 5 to 17 months of age.</b> <i>The New England Journal of Medicine</i>, <b>359</b>(24):2521-32","Bejon, P. (2009) personal communication.",,Tanzania (United Republic of),TZA,-4.9784,38.38497,Microscopy,,3,2007,8,2007,0.4,1,0,60,0,2000
453,807226,,"Kamugisha, M.L., Crawford, N., Savaeli, Z., Msangeni, H., Massaga, J.J., Mmbando, B.P. and Lemnge, M.M. (2006).  <b>Malaria and nutritional status in children living in the East Usambara Mountains, north-eastern Tanzania.</b> <i>Tanzania Health Research Bulletin</i>, <b>8</b>(2):56-61",,,Tanzania (United Republic of),TZA,-4.97694,38.65556,Microscopy,,8,2004,8,2004,0,11,107,227,0.471365639,2000
454,824850,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-4.9666,39.8253,Microscopy,,5,2006,5,2006,0,14,1,39,0.025641026,2000
455,824848,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-4.95,39.783,Microscopy,,5,2006,5,2006,0,14,13,78,0.166666667,2000
456,822619,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-4.947,39.747,Microscopy,,5,2006,5,2006,0,14,2,85,0.023529412,2000
457,822543,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-4.9351,38.4909,Microscopy,,4,2002,5,2002,0,4,44,164,0.268292683,2000
458,822649,,"Bodker, R., Kisinza, W., Malima, R., Msangeni, H. and Lindsay, S. (2000).  <b>Resurgence of malaria in the Usambara mountains, Tanzania an epidemic of drug-resistant parasites.</b> <i>Global Change & Human Health</i>, <b>1</b>(2):134-153",,,Tanzania (United Republic of),TZA,-4.934,38.449,Microscopy,,7,1998,7,1998,2,9,5,77,0.064935065,2000
459,824844,,"Bhattarai, A., Ali, A.S., Kachur, S.P., Mårtensson, A., Abbas, A.K., Khatib, R., Al-Mafazy, A.W., Ramsan, M., Rotllant, G., Gerstenmaier, J.F., Molteni, F., Abdulla, S., Montgomery, S.M., Kaneko, A. and Björkman, A. (2007).  <b>Impact of artemisinin-based combination therapy and insecticide-treated nets on malaria burden in Zanzibar.</b> <i>PLoS Medicine</i>, <b>4</b>(11):e309","Bhattarai, A. (2008) personal communication.",,Tanzania (United Republic of),TZA,-4.9194,39.7366,Microscopy,,5,2006,5,2006,0,14,3,44,0.068181818,2000
460,822537,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-4.906,38.4556,Microscopy,,4,2002,5,2002,0,4,78,158,0.493670886,2000
461,824840,,"Mnzava, A.E., Rwegoshora, R.T., Tanner, M., Msuya, F.H., Curtis, C.F. and Irare, S.G. (1993).  <b>The effects of house spraying with DDT or lambda-cyhalothrin against <i>Anopheles arabiensis</i> on measures of malarial morbidity in children in Tanzania.</b> <i>Acta Tropica</i>, <b>54</b>(2):141-51",,,Tanzania (United Republic of),TZA,-4.883,38.233,Microscopy,,12,1989,12,1989,1,10,327,391,0.836317136,2000
462,805488,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.87417,38.49696,RDT,NA,6,2008,6,2008,0,4,0,19,0,2000
463,808099,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.86769,38.46588,RDT,NA,6,2008,6,2008,0,4,0,46,0,2000
464,822646,,"Bodker, R., Kisinza, W., Malima, R., Msangeni, H. and Lindsay, S. (2000).  <b>Resurgence of malaria in the Usambara mountains, Tanzania an epidemic of drug-resistant parasites.</b> <i>Global Change & Human Health</i>, <b>1</b>(2):134-153",,,Tanzania (United Republic of),TZA,-4.85,38.498,Microscopy,,7,1998,7,1998,2,9,10,77,0.12987013,2000
465,822555,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-4.8482,38.4115,Microscopy,,4,2002,5,2002,0,4,10,164,0.06097561,2000
466,817909,,"Mnzava, A.P. (1991). <i>Epidemiology and control of malaria transmission by residual house spraying with DDT and lambdacyhalothrin in two populations of the <i>Anopheles gambiae</i> complex in Tanga region, Tanzania.</i> D. Phil. Thesis. University of Basel, Basel, Switzerland. 169 p.",,,Tanzania (United Republic of),TZA,-4.847,38.184,Microscopy,,7,1987,7,1987,1,10,425,505,0.841584158,2000
467,822525,,"Drakeley, C.J., Carneiro, I., Reyburn, H., Malima, R., Lusingu, J.P., Cox, J., Theander, T.G., Nkya, W.M., Lemnge, M.M. and Riley, E.M. (2005).  <b>Altitude-dependent and -independent variations in <i>Plasmodium falciparum</i> prevalence in northeastern Tanzania.</b> <i>The Journal of Infectious Diseases</i>, <b>191</b>(10):1589-98","Drakeley, CJ. (2005) personal communication.",,Tanzania (United Republic of),TZA,-4.8425,38.3219,Microscopy,,4,2002,5,2002,0,4,44,158,0.278481013,2000
468,809978,,"Molteni, F. (2008) personal communication.",,,Tanzania (United Republic of),TZA,-4.82994,38.31952,RDT,NA,6,2008,6,2008,0,4,2,69,0.028985507,2000
469,812075,,"Mnzava, A.E., Rwegoshora, R.T., Tanner, M., Msuya, F.H., Curtis, C.F. and Irare, S.G. (1993).  <b>The effects of house spraying with DDT or lambda-cyhalothrin against <i>Anopheles arabiensis</i> on measures of malarial morbidity in children in Tanzania.</b> <i>Acta Tropica</i>, <b>54</b>(2):141-51",,,Tanzania (United Republic of),TZA,-4.8167,38.232,Microscopy,,4,1988,4,1988,1,10,373,496,0.752016129,2000
