WELL_ID,WELL_ADDRE,WELL_CITY,COUNTY,WELL_DEPTH,DIAMETER,longitude,latitude
350036501,11712 LAKE SHORE DR.,CLERMONT,LAKE,0,0,81-44-59.784,28-31-20.696
350037201,9319 TOBY LANE,ORLANDO,LAKE,0,0,81-36-14.543,28-23-9.7180
350041401,"RT. 1, BOX 73A",CLERMONT,LAKE,0,0,81-51-55.464,28-34-59.177
350045601,8815 CR 561,CLERMONT,LAKE,0,0,81-47-20.960,28-28-30.440
350050201,"STAR #2, BOX 656",EUSTIS,LAKE,0,0,81-38-22.350,28-51-20.129
350053201,"RT. 3, BOX 57",CLERMONT,LAKE,0,0,81-46-42.755,28-31-16.865
350056701,P.O. BOX 644,CLERMONT,LAKE,126,0,81-45-32.665,28-39-23.048
350059201,14916 JOHNS LAKE RD.,CLERMONT,LAKE,0,0,81-42-29.736,28-31-30.331
350061901,10535 LAKE SHORE DR.,CLERMONT,LAKE,0,0,81-46-9.1620,28-30-7.1940
350077601,10510 LAKESHORE DR.,CLERMONT,LAKE,0,0,81-46-5.4820,28-30-8.8410
350080101,15831 ARABIAN WAY,MONT VERDE,LAKE,0,0,81-41-34.124,28-35-35.316
350083601,9540 NELLIE HILLS CT.,CLERMONT,LAKE,0,0,81-46-24.058,28-29-10.388
350086302,31747 ROUND LAKE ROAD,MOUNT DORA,LAKE,0,4,81-35-39.524,28-47-51.958
350091001,15840-48 SR 50,CLERMONT,LAKE,0,0,81-41-15.878,28-32-43.121
350094101,15820 THOROUGHBRED LN.,MONTVERDE,LAKE,0,0,81-41-40.875,28-35-25.465
350108801,10825 BEVERLY COURT,CLERMONT,LAKE,0,4,81-46-38.424,28-29-15.606
350114201,40645 W. 6TH AVE.,UMATILLA,LAKE,0,0,81-38-26.114,28-56-30.419
350123301,11000 POINT NELLIE DRIVE,CLERMONT,LAKE,0,4,81-46-23.130,28-29-5.7900
350142701,2009 ROBIE AV,MOUNT DORA,LAKE,0,2,81-37-27.243,28-47-22.227
350145001,32403 WOLF BRANCH LN,SORRENTO,LAKE,0,0,81-35-12.696,28-49-18.624
350145601,27919 LAKE GEM RD,MOUNT DORA,LAKE,0,4,81-39-58.546,28-45-9.0880
350147601,15114 ARABIAN WAY,MONTVERDE,LAKE,171,0,81-42-22.114,28-35-26.822
350149301,28897 BEACHNUT RD,TAVARES,LAKE,0,2,81-43-15.010,28-46-0.0800
350153201,10290 CR 561A,CLERMONT,LAKE,0,2,81-46-57.000,28-34-30.000
350155801,APASHAWA RD,CLERMONT,LAKE,0,0,81-46-13.505,28-35-51.610
350165001,25324 SAINT ANN ST,SORRENTO,LAKE,0,4,81-32-15.800,28-48-7.7000
350170601,7320 GANO RD,GROVELAND,LAKE,0,4,81-50-0.6000,28-33-20.400
350170901,10320 VONFRANKENSTEIN CT,HOWEY IN THE HILLS,LAKE,0,2,81-46-59.400,28-40-10.300
350176801,9200 LAWS RD,CLERMONT,LAKE,0,0,81-47-47.292,28-27-13.475
350184301,14014 MAX HOOKS RD.,CLERMONT,LAKE,0,0,81-48-22.932,28-33-2.4840
350185501,36949 APRIARY RD.,GRAND ISLAND,LAKE,0,0,81-44-11.760,28-53-39.120
350187601,37911 FELKINS RD.,LEESBURG,LAKE,0,0,81-46-13.966,28-53-44.916
350204501,27713 LISA DR. LAKE GEM,TAVARES,LAKE,0,2,81-41-34.040,28-44-54.010
350213401,13917 DONOVAN LANE,GRAND ISLAND,LAKE,0,4,81-43-33.945,28-53-17.828
350222501,5433 MARION COUNTY ROAD,SUMMERFIELD,LAKE,0,4,81-51-43.209,28-57-12.145
350227301,24818 RANCH RD.,ASTATULA,LAKE,0,2,81-42-50.726,28-42-24.923
350242201,18111 WHISPER WIND DRIVE,CLERMONT,LAKE,200,4,81-46-1.2290,28-36-36.712
350247301,13100 HIDDEN RIDGE LANE,CLERMONT,LAKE,271,4,81-44-19.080,28-39-24.090
350250901,23838 READING ROAD,HOWEY-IN-THE-HILLS,LAKE,0,4,81-48-24.070,28-41-37.030
350252701,8405 COLONY BARN ROAD,CLERMONT,LAKE,0,4,81-46-1.0200,28-28-8.0000
350253401,12001 BURTON ST.,CLERMONT,LAKE,170,4,81-46-52.539,28-31-18.927
350255701,10307 PHOENIX LANE,HOWEY IN THE HILLS,LAKE,0,4,81-46-54.880,28-40-16.600
350263301,25520 STATE ROAD 46,SORRENTO,LAKE,0,2,81-32-4.7000,28-48-27.860
350266501,16500 BAYRIDGE DR,CLERMONT,LAKE,200,4,81-40-56.131,28-31-49.276
350289001,12830 FLORIDA AVE,ASTATULA,LAKE,0,4,81-44-42.860,26-42-34.700
350289401,13530 E. ALABAMA AVENUE,ASTATULA,LAKE,0,4,81-43-54.100,28-42-59.700
350292601,18108 CORAL WOOD LANE,GROVELAND,LAKE,135,4,81-49-4.1000,28-36-34.900
350294101,27249 EAST STATE ROAD 44,EUSTIS,LAKE,65,4,81-30-18.200,28-51-56.000
350294601,11200 ROSE HILL DRIVE,CLERMONT,LAKE,130,4,81-46-10.200,28-29-44.400
350300201,9135 PINE ISLAND ROAD,CLERMONT,LAKE,200,4,81-48-8.7000,28-30-34.400
350302201,35620 RADIO ROAD,LEESBURG,LAKE,0,4,81-47-21.670,28-52-6.0500
350303501,14605 COUNTY ROAD 450,UMATILLA,LAKE,0,4,81-42-52.300,28-56-15.400
350307601,27345 E. ORANGE AVE,YALAHA,LAKE,0,4,81-48-10.900,28-44-41.100
350312001,401 THOMAS STREET,FRUITLAND PARK,LAKE,0,4,81-54-41.100,28-51-24.300
350313201,9715 QUIET LANE,WINTER GARDEN,LAKE,155,4,81-40-6.1000,28-29-14.600
350316901,23501 SUNSET VIEW,SORRENTO,LAKE,180,4,81-33-48.777,28-48-0.1560
350317101,16721 APPALOOSA TRAIL,MONTVERDE,LAKE,150,4,81-42-8.1820,28-35-23.541
350329201,8248 FLORIDA BOYS RANCH ROAD,CLERMONT,LAKE,0,4,81-49-5.6000,28-29-0.8000
350332801,24005 PALM AVENUE,HOWEY IN THE HILLS,LAKE,0,4,81-46-0.7000,28-41-44.000
350333301,34111 DONA VISTA PLACE,EUSTIS,LAKE,51,4,81-35-29.800,28-50-44.800
350334201,31325 PRESTWICK AVE,SORRENTO,LAKE,0,4,81-31-11.700,28-48-21.100
350337201,13827 KANSAS AVENUE,ASTATULA,LAKE,0,4,81-43-38.400,28-42-24.680
350345301,8024 FLORIDA BOYS RANCH ROAD,CLERMONT,LAKE,135,4,81-49-16.100,28-29-2.6000
350345701,38005 TIMBERLANE DRIVE,UMATILLA,LAKE,0,4,81-37-53.800,28-54-10.000
350348001,6907 LAKE VIEW DRIVE,YALAHA,LAKE,103,4,81-50-21.600,28-45-15.100
350349801,40734 WEST 3RD AVENUE,UMATILLA,LAKE,220,4,81-38-15.100,28-56-33.600
350360001,15600 PADDOCK DRIVE,MONTVERDE,LAKE,190,4,81-41-49.310,28-35-13.620
350361401,14430 HUNTERS TRACE LANE,CLERMONT,LAKE,160,4,81-42-56.400,28-37-26.200
350368001,12400 SULLIVAN RD,CLERMONT,LAKE,200,4,81-44-59.404,28-36-30.134
350373401,BEST ORCHID LANE,HOWEY IN THE HILLS,LAKE,240,4,81-50-34.500,28-40-18.400
350379801,23320 BROWERTOWN ROAD,HOWEY IN THE HILLS,LAKE,0,4,81-49-37.600,28-41-13.400
350382201,225 POND ROAD,MOUNT DORA,LAKE,110,4,81-37-19.100,28-47-41.100
350390601,30445 SAINT ANDREWS BLVD,SORRENTO,LAKE,220,4,81-31-51.300,28-47-35.400
350394201,15739 PADDOCK DRIVE,MONTVERDE,LAKE,114,4,81-41-41.200,28-35-15.470
350394901,13538 EAST TENNESSEE AVENUE,ASTATULA,LAKE,0,4,81-43-54.500,28-42-14.900
350402901,9606 FLORIDA BOYS RANCH ROAD,CLERMONT,LAKE,0,4,81-47-45.670,28-28-37.880
350443502,620 PINE RIDGE DAIRY ROAD,LEESBURG,LAKE,295,6,81-56-43.650,28-51-15.280
350447301,25022 ALBIA AVENUE,SORRENTO,LAKE,100,4,81-32-33.129,28-47-39.958
350448801,16520 LAKE STEWART DRIVE,GROVELAND,LAKE,0,4,81-50-24.380,28-35-9.5100
350449101,40523 WEST 6TH AVENUE,UMATILLA,LAKE,300,4,81-38-24.730,28-56-21.470
350458101,41112 ROYAL TRAILS ROAD,EUSTIS,LAKE,120,4,81-27-35.520,28-56-50.030
350459601,15710 MEADOW RIDGE ROAD,GROVELAND,LAKE,70,4,81-48-44.290,28-39-34.850
350468201,11106 LANE PARK ROAD,TAVARES,LAKE,100,0,81-46-29.660,28-46-48.830
350487501,33718 SPRING DRIVE,LEESBURG,LAKE,98,4,81-48-48.120,28-50-25.700
350490401,27725 MOORING COVE COURT,YALAHA,LAKE,140,4,81-49-51.750,28-45-4.6100
350493901,15527 LAKE LITTLE ROAD,CLERMONT,LAKE,128,4,81-41-53.390,28-38-14.720
350494601,25821 PINEHURST STREET,SORRENTO,LAKE,100,4,81-31-45.780,28-47-46.878
350499901,19338 HEAVENS HILL LANE,CLERMONT,LAKE,280,4,81-43-57.800,28-37-39.040
350500501,23824 PARK AVENUE,SORRENTO,LAKE,0,2,81-33-44.030,28-48-23.900
350506601,42532 MAGGIE JONES RD,PAISLEY,LAKE,118,4,81-31-12.320,28-58-1.1100
350507001,26934 INDIAN RIDGE,YALAHA,LAKE,110,4,81-49-41.060,28-44-19.910
350512401,29206 NORTH EICHELBERGER ROAD,TAVARES,LAKE,237,4,81-45-13.060,28-46-17.110
350514101,25024 QUAKER RIDGE AVENUE,SORRENTO,LAKE,470,4,81-32-33.755,28-47-43.827
350522401,33424 CARDINAL LANE,EUSTIS,LAKE,240,4,81-34-23.940,28-50-8.7100
350528901,11319 MONTEVISTA ROAD,CLERMONT,LAKE,104,4,81-48-13.290,28-30-46.190
350549701,22139  SCENIC RIDGE COURT,MOUNT DORA,LAKE,137,4,81-35-25.746,28-49-43.134
360005901,11131 PALM BEACH,FT. MYERS,LEE,0,0,81-46-26.721,26-41-47.570
370006501,1931 GLORIA,TALLAHASSEE,LEON,0,0,84-20-15.265,30-28-4.8990
370009101,12120 WHITEHOUSE ROAD,CAPITOLA,LEON,0,0,84-4 -26.518,30-26-42.881
370009601,121 1/2 HAMPTON MILL,TALLAHASSEE,LEON,0,0,84-16-55.680,30-23-31.629
380001601,"RT. 3, BOX 103",TRENTON,LEVY,0,0,82-45-12.129,29-32-5.5490
390002102,"RT. 1, BOX 70",BRISTOL,LIBERTY,0,0,84-58-5.0300,30-33-3.7080
400003401,"RT. 1, BOX 995",MADISON,MADISON,0,0,83-26-0.9600,30-27-30.960
420008301,"RT. 1, BOX 625",FT. MCCOY,MARION,0,0,81-57-15.913,29-20-34.751
420008501,1830 NW 27TH STREET,OCALA,MARION,0,0,82-9 -19.381,29-12-54.672
420020101,1820 E. SILVER SPRINGS BLVD,OCALA,MARION,0,0,82-6 -47.033,29-11-11.226
420032401,15173 S.E. 73RD AVE.,SUMMERFIELD,MARION,0,0,82-2 -0.0240,29-0 -8.4060
420032901,10170 S.E. 139TH PL.,SUMMERFIELD,MARION,0,0,81-59-5.2870,29-1 -8.5940
420036201,16250 S.E. 135TH CT.,WEIRSDALE,MARION,0,0,81-55-42.456,28-59-8.0880
420036701,18480 S.E. HWY. 42,WEIRSDALE,MARION,0,0,81-50-56.256,28-59-2.2560
420037901,18013 S.E. 156TH PLACE RD.,WEIRSDALE,MARION,0,0,81-51-6.6100,28-59-42.234
420042601,10120 S.E. 139TH PLACE,SUMMERFIELD,MARION,0,0,81-59-8.6280,29-1 -8.7020
420043702,13493 S.E. 157TH LANE,WEIRSDALE,MARION,0,0,81-55-40.692,28-59-34.332
420047801,10977 N.W. 60TH AVE.,OCALA,MARION,0,0,82-12-58.158,29-18-30.613
420054901,10386 S.E. 138TH PL.,SUMMERFIELD,MARION,0,0,81-58-41.160,29-1 -29.280
420060802,19550 S.W. 36TH ST.,DUNNELLON,MARION,390,0,82-28-6.0130,29-9 -10.912
420061201,P.O. BOX 205,MCINTOSH,MARION,55,0,82-17-18.600,29-22-40.800
420083001,10310 S.E. 138TH PL RD.,SUMMERFIELD,MARION,0,3,81-58-40.584,29-1 -30.144
430011401,2562 SE ST. LUCIE BLVD.,STUART,MARTIN,0,0,80-11-43.954,27-9 -40.281
430027701,5301 S.E. EBBTIDE AVE.,STUART,MARTIN,0,2,80-11-53.009,27-8 -23.226
430029901,1977 MOORING DRIVE,PALM CITY,MARTIN,0,0,80-16-11.425,27-10-49.759
430030601,4061 SE LINCOLN ST,STUART,MARTIN,0,0,80-11-58.132,27-8 -27.877
430032601,5156 SE CHANNEL DR,STUART,MARTIN,90,0,80-11-49.140,27-8 -28.940
430036801,5518 SE 45TH AVE,STUART,MARTIN,0,0,80-11-44.440,27-8 -14.110
430037301,5744 SE 47TH AVE,STUART,MARTIN,0,0,80-11-33.144,27-8 -4.7180
430045501,1416 SW SANDPIPER WAY,PALM CITY,MARTIN,0,0,80-16-19.146,27-10-52.084
430049001,5069 SE EBBTIDE AVENUE,STUART,MARTIN,0,0,80-11-57.354,27-8 -32.956
430049701,5660 SE 44TH AVENUE,STUART,MARTIN,0,2,80-11-44.930,27-8 -8.4730
320094501,5921 COAST GUARD ROAD,MALONE,JACKSON,0,0,85-10-52.649,30-59-42.355
320112101,"RT. 1, BOX 296",CAMPBELLTON,JACKSON,0,0,85-23-4.9350,30-56-44.563
320114701,"RT. 1, BOX 71",GRACEVILLE,JACKSON,0,0,85-25-23.885,30-57-12.259
320119801,4256 PLAIN VIEW RD.,MARIANNA,JACKSON,83,2,85-14-26.305,30-55-52.717
320123601,2240 RIVER ROAD,SNEADS,JACKSON,0,4,84-56-12.600,30-43-32.500
320153901,"RT. 3, BOX 464",MARIANNA,JACKSON,0,0,85-8 -10.029,30-49-27.082
320157201,"RT. 3, BOX 417",MARIANNA,JACKSON,0,0,85-13-11.253,30-51-50.974
320158102,6398 GREEN RD,GREENWOOD,JACKSON,0,3,85-3 -37.700,30-51-11.200
320160301,6607 COLUMBUS ROAD,GRAND RIDGE,JACKSON,0,0,85-2 -38.428,30-46-24.185
320160901,7058 MESSER ROAD,SNEADS,JACKSON,0,0,85-0 -36.832,30-51-2.4080
320162002,5171 GALLOWAY ROAD,GRACEVILLE,JACKSON,0,0,85-28-20.112,30-56-38.178
320175701,6456 OLD SCHOOL HOUSE ROAD.,GREENWOOD,JACKSON,0,0,85-3 -22.378,30-49-32.434
320177101,"RT. 3, BOX 343",MARIANNA,JACKSON,0,0,85-12-14.422,30-48-48.317
320178901,5335 OLD US RD.,MALONE,JACKSON,0,0,85-14-23.080,30-57-13.040
320200701,506 MAYWOOD DRIVE,MARIANNA,JACKSON,0,0,85-14-8.4060,30-47-48.176
320203101,"RT. 8, BOX 713",MARIANNA,JACKSON,0,0,85-8 -10.960,30-47-49.671
320208402,"RT. 3, BOX 133",MARIANNA,JACKSON,0,0,85-10-29.144,30-48-43.598
320220901,P. O. BOX 284,ALFORD,JACKSON,0,0,85-23-19.146,30-42-33.810
320253401,"RT. 1, BOX 174-M",GRAND RIDGE,JACKSON,0,0,84-58-26.088,30-43-14.591
320263601,731 SHEFFIELD DR.,MARIANNA,JACKSON,0,0,85-12-11.318,30-48-12.551
320264301,5089 8TH AVE,MALONE,JACKSON,0,0,85-10-8.7510,30-57-26.378
320273801,"RT. 8, BOX 675",MARIANNA,JACKSON,0,0,85-8 -49.001,30-47-27.481
320277401,5310 10TH ST.,MALONE,JACKSON,0,0,85-9 -44.824,30-57-3.1050
320282501,7247 MCKEOWN MILL ROAD,GRAND RIDGE,JACKSON,0,0,84-59-27.446,30-42-17.086
320298701,2440 WHITE POND CHURCH RD.,ALFORD,JACKSON,0,0,85-18-5.5740,30-48-0.7620
320303101,4108 ROBIN RD.,COTTONDALE,JACKSON,0,0,85-28-22.872,30-52-1.1280
320312801,4949 KING RD.,BASCOM,JACKSON,0,0,85-8 -37.968,30-55-28.344
320329101,5377 BLUE SPRINGS RD.,MARIANNA,JACKSON,0,0,85-8 -41.928,30-47-33.576
320329401,3170 C PAULK RD.,MARIANNA,JACKSON,0,0,85-11-5.9280,30-47-50.460
320329801,4727 SENIC VIEW DR.,MARIANNA,JACKSON,0,0,85-11-45.924,30-48-24.264
320340401,4605 HWY 273,GRACEVILLE,JACKSON,0,0,85-26-55.010,30-54-8.0500
320356201,5237 MT. TABOR RD.,GREENWOOD,JACKSON,105,4,85-9 -31.700,30-50-27.100
320362401,MAGNOLIA BLOSSOM LN,MARIANNA,JACKSON,180,4,85-9 -45.590,30-46-34.759
320365301,3556 HWY 71 N,MARIANNA,JACKSON,0,4,85-10-10.550,30-49-23.470
320368301,2132 OVERPASS RD,CAMPBELLTON,JACKSON,0,4,85-25-5.1000,30-55-0.2000
480244801,3432 OLD WINTER GARDEN RD,GOTHA,ORANGE,0,3,81-31-43.000,28-32-52.000
480247301,1017 OAKDALE ST,WINDERMERE,ORANGE,0,4,81-31-53.000,28-29-23.000
480249401,12844 BUTTLER BAY CT,WINDERMERE,ORANGE,0,4,81-34-6.0000,28-30-36.000
480265701,14433 ISLEVIEW DR,WINTER GARDEN,ORANGE,0,4,81-36-15.000,28-27-10.000
480267201,3735 OCOEE APOPKA ROAD,APOPKA,ORANGE,0,0,81-32-37.863,28-37-20.846
480275501,423 SPRING HOLLOW BLV,APOPKA,ORANGE,0,4,81-31-12.000,28-44-18.000
480278601,6624 WILLOW ST,ZELLWOOD,ORANGE,0,4,81-37-14.000,28-44-9.0000
480291601,3535 STUART STREET,APOPKA,ORANGE,0,2,81-32-32.000,28-37-29.000
480302101,3500 RACHEL STREET,APOPKA,ORANGE,0,0,81-32-27.322,28-37-36.791
480304801,12945 REAVES RD,WINTER GARDEN,ORANGE,0,4,81-34-29.000,28-31-41.000
480310901,1657 ROWE STREET,GOTHA,ORANGE,0,3,81-31-25.000,28-32-38.000
480311601,820 EAST BLVD,WINDERMERE,ORANGE,0,2,81-31-52.000,28-29-32.000
480311901,4809 ROLLINGS OAKS DR,ORLANDO,ORANGE,0,4,81-28-46.074,28-36-11.076
480318901,628 E SILVERSTAR RD,OCOEE,ORANGE,0,0,81-32-1.0000,28-34-36.000
480329101,10627 5TH AV,OCOEE,ORANGE,0,4,81-32-14.000,28-35-44.000
480332101,6502 ST RD 535,WINDERMERE,ORANGE,0,0,81-34-0.0000,28-28-16.000
480336401,304 15TH AVENUE,OCOEE,ORANGE,0,4,81-32-22.000,28-35-13.000
480344701,5426 FOLIAGE WAY,APOPKA,ORANGE,0,4,81-32-36.000,28-45-49.000
480356901,5431 PALM LAK CIRCLE,ORLANDO,ORANGE,0,4,81-29-42.086,28-28-37.612
480364101,2508 GOOD HOMES RD,ORLANDO,ORANGE,0,0,81-29-59.532,28-34-33.930
480367101,6818 HYLAND OAKS DR,ORLANDO,ORANGE,0,0,81-28-37.464,28-35-58.932
480371101,17688 DAVENPORT RD,WT. GARDEN,ORANGE,0,0,81-39-9.7320,28-30-9.0960
480376801,2452 GOOD HOMES ROAD,ORLANDO,ORANGE,0,0,81-30-0.2940,28-34-32.622
490000201,"RT. 2, BOX 882",OKEECHOBEE,OSCEOLA,0,0,80-54-12.312,27-42-13.975
490002201,1586 STARFISH,KISSIMMEE,OSCEOLA,0,0,81-22-43.191,28-17-0.2350
490002601,WEST SPACECOAST PKWY,KISSIMMEE,OSCEOLA,0,0,81-31-32.381,28-17-4.9790
490011401,2476,ST CLOUD,OSCEOLA,240,3,81-17-38.033,28-13-41.641
500000702,23005 STATE ROAD 7,BOCA RATON,PALMBEACH,0,0,80-11-44.428,26-19-43.566
500001502,190 ATLANTIS BLVD.,ATLANTIS,PALMBEACH,0,0,80-5 -32.883,26-31-15.616
500004201,12585 OAK ARBOR LANE,BOYNTON BEACH,PALMBEACH,0,0,80-7 -7.6440,26-29-27.329
500005101,5904 ORCHARD WAY,WEST PALM BEACH,PALMBEACH,0,0,80-8 -1.9980,26-41-4.8480
500009001,14815/14827 WHATLEY RD.,DELRAY BEACH,PALMBEACH,0,0,80-7 -8.0920,26-27-24.437
500010101,14803 WHATLEY RD.,DELRAY BEACH,PALMBEACH,0,0,80-7 -9.7000,26-27-23.148
500013301,12591 87TH PLACE NORTH,W. PALM BEACH,PALMBEACH,0,0,80-14-53.370,26-48-34.070
500021901,5417 ADAMS ROAD,DELRAY BEACH,PALMBEACH,0,0,80-7 -43.824,26-27-12.024
500024301,8800 STATE ROAD #7,BOYNTON BEACH,PALMBEACH,40,2,80-12-11.934,26-32-39.552
500029901,8245 STATE RD 7,BOYNTON BEACH,PALMBEACH,0,2,80-12-26.313,26-33-15.402
520001701,1 BIRDIE LANE,PALM HARBOR,PINELLAS,0,0,82-46-20.133,28-2 -59.542
520005601,1026 NEBRASKA AVE.,PALM HARBOR,PINELLAS,0,0,82-46-1.6030,28-4 -43.687
520010401,1261 GULF BLVD #122,CLEARWATER,PINELLAS,0,0,82-49-47.100,27-57-5.8800
520011301,4350 66TH ST N,ST PETERSBURG,PINELLAS,0,0,82-43-46.320,27-48-40.140
530006901,"RT. 1, BOX 469",DAVENPORT,POLK,0,0,81-34-48.106,28-8 -47.313
530016001,1720 GILBERT STREET,WINTER HAVEN,POLK,0,0,81-44-42.257,27-58-57.315
530017601,8314 W LAKE MARION RD,HAINES CITY,POLK,0,0,81-32-30.368,28-4 -15.522
530018801,121 BRITTON ST,BABSON PARK,POLK,0,0,81-32-1.9700,27-49-23.270
530019001,2090 HWY. 540 WEST,WINTER HAVEN,POLK,0,0,81-46-37.329,28-0 -14.821
530021402,5112 CATFISH ROAD,LAKE WALES,POLK,0,0,81-32-42.956,27-58-24.768
530026601,2710 HOLLY RD.,BARTOW,POLK,0,0,81-44-25.484,27-52-8.1800
530028401,2045 HWY. 27A,BABSON PARK,POLK,0,0,81-33-50.159,27-50-34.988
530035001,P.O. BOX 924,FROSTPROOF,POLK,0,0,81-36-51.630,27-50-56.961
530035501,6756 WINTERSET GARDENS RD,WINTER HAVEN,POLK,0,0,81-40-42.400,27-57-55.423
530036502,P.O. DRAWER A,DUNDEE,POLK,0,0,81-37-13.131,28-1 -26.022
530041801,3780 MULLINSVILLE ROAD,FROSTPROOF,POLK,0,0,81-31-52.878,27-46-26.836
530042803,"RT. 1, BOX 725",AUBURNDALE,POLK,180,0,81-48-55.441,28-7 -42.559
530045702,2365 ALTURAS LOOP ROAD,ALTURAS,POLK,0,4,81-42-41.130,27-53-22.850
530054701,6248 TIMBERLANE ROAD,LAKE WALES,POLK,330,2,81-33-4.8730,27-59-14.763
530061401,1175 S. LAKE REEDY BLVD,FROSTPROOF,POLK,80,4,81-30-22.203,27-44-3.8690
530068604,1000 E. PARKER STREET,LAKELAND,POLK,0,0,81-56-42.857,28-3 -4.5680
530073401,6911 MARLYN DRIVE,LAKELAND,POLK,0,0,81-56-2.0990,28-8 -16.521
530081301,347 BOLENDER RD,AUBURNDALE,POLK,0,0,81-46-30.030,28-5 -21.127
530084802,P.O. BOX 707,MULBERRY,POLK,0,0,81-59-57.840,27-49-36.120
530084803,P.O. BOX 707,MULBERRY,POLK,0,0,81-59-57.840,27-49-36.120
530091902,1155 ST.ANNE SHRINE RD,LAKE WALES,POLK,0,0,81-29-15.055,27-52-34.980
530093738,P.O. BOX 60,BARTOW,POLK,0,0,81-48-28.800,27-52-7.6800
530100601,3293 REYNOLDS ROAD,BARTOW,POLK,0,0,81-44-39.412,27-51-44.914
530104901,1204 S. SCENIC HWY.,FROSTPROOF,POLK,0,0,81-31-55.200,27-43-34.506
530105001,8350 ALTURAS RD,BARTOW,POLK,195,0,81-42-46.139,27-51-29.709
530105301,2025 WEST DAUGHTERY ROAD,LAKELAND,POLK,0,0,81-59-42.159,28-7 -17.164
530116001,4000 ALT. 27 NORTH,LAKE WALES,POLK,0,0,81-35-39.528,27-57-23.027
530117701,1114 CEPHIA ST,LAKE WALES,POLK,0,0,81-33-52.967,27-54-22.799
530117801,6769 WINTERSET GARDENS ROAD,WINTER HAVEN,POLK,200,4,81-40-44.040,27-58-0.1100
530129901,1225 THORNBURG RD,LAKE WALES,POLK,0,0,81-34-21.883,27-50-15.680
530135801,3601 CYPRESS GARDENS ROAD,WINTER HAVEN,POLK,772,0,81-38-38.802,27-55-11.911
530141201,20 HICKORY HAMMOCK ROAD,LAKE WALES,POLK,0,0,81-35-44.170,27-57-1.5560
530148102,P.O. BOX 1177,AVON PARK,POLK,0,0,81-21-24.008,27-39-29.938
530151301,P.O. BOX 896,HIGHLANDS CITY,POLK,0,0,81-57-1.8000,28-0 -41.040
530155601,608 HOPE ROAD,AUBURNDALE,POLK,0,0,81-49-49.000,28-4 -40.263
530161001,P.O. BOX 67,POLK CITY,POLK,0,0,81-48-9.0210,28-9 -40.136
530172401,1799 BRYAN LANE,AUBURNDALE,POLK,0,0,81-51-54.299,28-9 -57.617
530176101,5804 YARBROUGH LANE,LAKELAND,POLK,0,0,81-53-25.246,27-57-23.460
530182601,402 EVANS ROAD,POLK CITY,POLK,0,0,81-46-53.321,28-10-2.7050
530187601,653 LAKE PANSY DRIVE,WINTER HAVEN,POLK,150,0,81-44-22.704,28-4 -6.7000
530193201,"RT. 2, BOX 206A",HAINES CITY,POLK,0,0,81-39-53.641,28-6 -40.488
530197201,275 PLUM AVE.,FOSTPROOF,POLK,0,0,81-32-2.1090,27-43-38.134
530199301,4200-A E ROBINSON DRIVE,HAINES CITY,POLK,45,0,81-35-0.6060,28-6 -6.0740
530204803,P.O. BOX 2927,WINTER HAVEN,POLK,0,0,81-46-45.120,27-58-50.160
530205501,9010 HWY. 98 N.,LAKELAND,POLK,0,0,81-58-29.125,28-9 -50.415
530210101,P.O. BOX 551,HAINES CITY,POLK,0,0,81-36-53.518,28-8 -18.819
530215101,419 QUAIL HOLLOW ROAD,AUBURNDALE,POLK,0,0,81-47-35.489,28-6 -16.835
530220301,P.O. BOX 386,FROSTPROOF,POLK,0,0,81-31-15.662,27-45-58.870
530226101,812 MASTERPIECE ROAD,LAKE WALES,POLK,0,0,81-35-3.7660,27-57-42.355
530235701,3631 SHELLCRACKER RD.,LAKE WALES,POLK,0,0,81-32-39.264,27-58-25.399
530244301,1717 E. LAKE CANNON DRIVE,WINTER HAVEN,POLK,0,0,81-45-6.3750,28-3 -26.491
530244401,504 LAKE LENA BLVD.,AUBURNDALE,POLK,0,0,81-48-45.555,28-3 -42.470
530259401,2502 HOLLY  HILL TANK ROAD,DAVENPORT,POLK,0,0,81-38-30.307,28-11-26.204
530262601,P.O. BOX 311,FT. MEADE,POLK,0,0,81-41-42.528,27-47-40.919
530265401,206 WILLOW ST.,LAKE WALES,POLK,0,0,81-35-1.5180,27-50-43.139
530271701,1029 S. COMBEE ROAD,LAKELAND,POLK,0,0,81-54-28.782,28-1 -49.375
530279502,6407 JENNY DR.,LAKE WALES,POLK,0,0,81-32-8.6400,27-59-33.559
530287001,402 CAPPS RD.,LAKE WALES,POLK,0,0,81-31-2.8050,27-59-50.058
530288101,3718 YOUNG RD.,LAKE WALES,POLK,217,0,81-32-3.1760,27-59-43.330
530298001,6482 JENNINGS RD.,HAINES CITY,POLK,0,0,81-32-7.5130,28-1 -58.992
530309501,4795 SAN HEATH LANE,BARTOW,POLK,0,0,81-46-18.880,27-57-46.662
530311701,467C ADAIR RD.,DAVENPORT,POLK,0,0,81-34-27.040,28-8 -48.701
530322801,"RT. 1, BOX 239 B",FT. MEADE,POLK,0,0,81-41-42.939,27-48-47.542
530323702,P.O. BOX 44,LAKE ALFRED,POLK,0,0,81-40-0.7000,28-6 -27.456
530340101,614 BL MONTE,INDIAN LAKE ESTATES,POLK,0,0,81-22-53.493,27-48-38.940
